node_id,0,1,2,3,4,5,6,7,8,9
d557458,0,0.084337346,0.69726545,0,0,0,0,0,0,1
d595504,0,0.084337346,0.67454785,0,0,0,0,0,0,3
d557004,0,0.04819277,0.645593,0,0,0,0,0,0,1
d171052,0,0.17670682,0.8020438,0,0,1,0,0,2,2
d439427,1,0.012048192,0.5125257,0,0,0,0,0,0,0
d527782,0,0.044176705,0.6292525,0,0,0,0,0,0,1
d601508,0,0.09638554,0.7222925,0,0,0,0,0,0,1
d708021,0,0.02008032,0.4783549,0,0,0,0,0,0,0
d584870,0,0.032128513,0.5567877,0,0,0,0,0,0,1
d173196,0,0.072289154,0.6702915,0,0,0,0,0,0,2
d651990,0,0.08032128,0.59535825,0,0,0,0,0,0,2
d372248,0,0.036144577,0.58952093,0,0,0,0,0,0,0
d76474,0,0.06827309,0.6870177,0,0,0,0,0,0,1
d165770,0,0.04016064,0.5419767,0,0,0,0,0,0,0
d167314,0,0.04819277,0.6295499,0,0,0,0,0,1,0
d491603,0,0.04819277,0.6810893,0,0,0,0,0,1,0
d330903,0,0.064257026,0.6932904,0,0,0,0,0,2,0
d443299,0,0.04819277,0.6198233,0,0,0,0,0,0,0
d686899,0,0.072289154,0.67736536,0,0,0,0,0,0,1
d135229,0,0.024096385,0.4124513,0,0,0,0,0,0,0
d90505,0,0.06827309,0.6673836,0,0,1,0,0,1,0
d194034,0,0.0562249,0.6788977,0,0,0,0,0,0,1
d550321,0,0.11646587,0.73159856,0,0,0,0,0,0,3
d453828,0,0.032128513,0.5697565,0,0,0,0,0,0,0
d629425,0,0.052208837,0.6066527,0,0,0,0,0,1,1
d596322,0,0.04819277,0.645593,0,0,0,0,0,0,1
d60561,0,0.0562249,0.6788977,0,0,0,1,0,0,1
d291767,1,0.02008032,0.5414594,0,0,0,0,0,0,0
d165333,0,0.07630522,0.66587305,0,0,0,0,0,0,0
d256948,0,0.10843374,0.7405452,0,0,0,0,0,1,1
d276954,0,0.06827309,0.69442844,0,0,0,0,0,0,0
d353911,0,0.064257026,0.7423032,0,0,1,0,0,0,1
d551544,0,0.052208837,0.64600587,0,0,0,0,0,0,1
d163201,0,0.04819277,0.6037802,0,0,0,0,0,0,1
d517073,1,0.044176705,0.6017648,0,0,1,0,0,0,0
d129654,0,0.07630522,0.59856015,0,0,0,0,0,0,1
d1091,0,0.008032128,0.39795867,0,0,0,0,0,0,0
d234888,0,0.036144577,0.6649252,1,0,0,1,0,0,0
d662039,0,0.060240965,0.58144003,0,0,0,0,0,0,2
d18860,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d462276,1,0.036144577,0.60149217,0,0,0,0,0,0,0
d128066,0,0.10843374,0.6873433,0,0,0,0,0,0,2
d517831,0,0.036144577,0.6649252,0,0,0,0,0,0,0
d287554,0,0.072289154,0.6632176,0,0,0,1,0,0,1
d515528,1,0.08032128,0.7114058,0,0,1,0,0,2,0
d448640,0,0.06827309,0.66640323,0,0,0,0,0,0,0
d562115,0,0.064257026,0.5540334,0,0,0,0,0,0,1
d523038,0,0.16064256,0.78103304,0,0,0,1,0,0,1
d94510,1,0.044176705,0.6567401,0,0,0,0,0,0,1
d608224,0,0.08835341,0.7202741,0,0,0,0,0,0,1
d147751,1,0.02811245,0.5719898,0,0,0,0,0,0,0
d549505,0,0.052208837,0.6066527,0,0,0,0,0,0,1
d27648,0,0.12048193,0.7499653,0,0,0,0,0,1,1
d278910,0,0.092369474,0.759294,0,0,0,0,0,1,0
d118090,0,0.08032128,0.7007104,0,0,0,0,0,2,0
d364237,0,0.036144577,0.60149217,0,0,0,0,0,0,1
d327990,1,0.07630522,0.61738205,0,0,0,0,0,0,0
d426713,1,0.032128513,0.5697565,0,0,1,0,0,0,0
d70760,0,0.04819277,0.6198233,0,0,0,0,0,0,2
d623942,1,0.04016064,0.58976275,0,0,0,0,0,0,1
d534047,1,0.036144577,0.60149217,0,0,0,0,0,0,1
d51852,0,0.04819277,0.5940536,0,0,0,0,0,0,1
d209034,0,0.032128513,0.63847566,0,0,0,0,0,1,0
d673435,0,0.04819277,0.58432704,0,0,0,0,0,0,1
d24514,0,0.10843374,0.72222453,0,0,1,0,0,2,1
d30502,1,0.016064256,0.44916216,0,0,0,0,0,0,0
d63652,0,0.02811245,0.5719898,0,0,0,0,0,0,1
d27001,0,0.052208837,0.5155824,0,0,0,0,0,0,1
d502819,1,0.052208837,0.703668,0,0,0,0,0,0,1
d112359,0,0.08835341,0.7540892,0,0,0,0,0,2,0
d62120,0,0.044176705,0.5913898,0,0,0,0,0,0,0
d427865,0,0.016064256,0.5007015,0,0,0,0,0,0,0
d210400,0,0.04819277,0.57801056,0,0,0,1,0,0,1
d391082,0,0.012048192,0.3947214,0,0,0,0,0,0,0
d287095,0,0.052208837,0.65516037,0,0,1,0,0,0,0
d463074,0,0.04016064,0.58976275,0,0,0,0,0,0,0
d327214,0,0.044176705,0.56390214,0,0,0,0,0,0,0
d220645,0,0.06827309,0.6355263,0,0,0,0,0,0,0
d313503,0,0.09638554,0.7573016,0,0,0,0,0,1,0
d437876,0,0.0562249,0.67025185,0,0,0,0,0,0,1
d99966,0,0.052208837,0.6217521,0,0,0,0,0,0,0
d46981,0,0.13253012,0.8252317,0,0,2,0,0,2,1
d106511,0,0.064257026,0.72168744,0,0,0,0,0,0,1
d380153,1,0.0562249,0.5842409,0,0,0,0,0,0,0
d427245,0,0.036144577,0.58952093,0,0,0,0,0,0,0
d76119,0,0.0562249,0.6473454,0,0,0,0,0,0,2
d327068,0,0.052208837,0.65516037,0,0,0,0,0,0,1
d450445,0,0.060240965,0.6277133,0,0,0,0,0,0,1
d172932,0,0.036144577,0.6332087,0,0,0,0,0,0,0
d385316,1,0.0562249,0.56998044,0,0,0,0,0,0,0
d163164,1,0.02811245,0.5203588,0,0,0,0,0,0,0
d512335,0,0.04016064,0.68923205,0,0,0,0,0,0,1
d159762,1,0.032128513,0.5697565,0,0,0,0,0,0,0
d141720,0,0.032128513,0.5697565,0,0,0,0,0,0,0
d165767,0,0.052208837,0.6945135,0,0,0,0,0,0,0
d154317,0,0.04819277,0.58432704,0,0,0,0,0,0,0
d245655,0,0.04016064,0.57142776,0,0,0,0,0,0,0
d14450,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d37115,0,0.032128513,0.5567877,0,0,0,0,0,0,0
d266736,1,0.08032128,0.7071948,0,0,0,0,0,0,0
d217475,1,0.044176705,0.68422776,0,0,0,0,0,0,0
d129935,0,0.10040161,0.6970606,0,0,0,0,0,0,2
d706189,0,0.036144577,0.6332087,0,0,0,0,0,0,1
d169715,0,0.064257026,0.6726747,0,0,0,0,0,1,0
d380388,0,0.08032128,0.7114058,0,0,0,0,0,0,1
d645896,0,0.084337346,0.7427007,0,0,0,0,0,0,1
d629809,0,0.09638554,0.6633904,0,0,0,0,0,0,1
d679278,0,0.064257026,0.68550915,0,0,0,0,0,0,2
d167576,0,0.06827309,0.63935846,0,0,0,0,0,0,0
d548386,0,0.06827309,0.6477496,0,0,0,0,0,0,1
d184388,0,0.06827309,0.6477496,0,0,0,0,0,0,1
d386031,0,0.0562249,0.6386996,0,0,0,0,0,0,0
d38632,0,0.06827309,0.7066517,0,0,0,0,0,0,0
d305081,0,0.060240965,0.61133164,0,0,0,0,0,0,1
d449848,0,0.0562249,0.72471046,0,0,1,0,0,0,0
d646110,0,0.14859438,0.6811651,0,0,0,0,0,0,2
d89947,0,0.04016064,0.60087883,0,0,0,0,0,1,0
d635493,1,0.036144577,0.47462603,0,0,0,0,0,0,1
d519320,0,0.044176705,0.6463651,0,0,0,0,0,1,0
d224528,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d147786,0,0.064257026,0.65205896,0,0,0,0,0,0,1
d368522,0,0.052208837,0.703668,0,0,0,0,0,0,1
d597493,0,0.092369474,0.734516,0,0,0,0,0,1,1
d86333,0,0.06827309,0.6355263,0,0,0,0,0,0,0
d534462,0,0.06827309,0.7607413,0,0,0,0,0,0,1
d317112,0,0.04016064,0.57142776,0,0,0,0,0,0,1
d131045,0,0.084337346,0.6705053,0,0,0,0,0,0,2
d656173,0,0.0562249,0.62443906,0,0,0,0,0,0,1
d410965,0,0.036144577,0.60149217,0,0,0,0,0,0,0
d187578,0,0.052208837,0.703668,0,0,0,0,0,0,1
d305211,0,0.052208837,0.57324445,0,0,0,1,0,0,1
d657547,0,0.044176705,0.5913898,0,0,0,0,0,0,1
d152090,0,0.032128513,0.6041161,0,0,0,0,0,0,0
d526474,0,0.08835341,0.72237265,0,0,0,0,0,1,1
d659458,0,0.064257026,0.6726747,0,0,0,0,0,0,1
d115176,0,0.08032128,0.6640774,0,0,0,0,0,0,0
d642207,0,0.09638554,0.6908928,0,0,0,0,0,0,2
d319694,1,0.032128513,0.63847566,0,0,0,0,0,0,0
d293998,0,0.024096385,0.57737726,0,0,0,0,0,0,0
d2405,0,0.036144577,0.49437135,0,0,0,0,0,0,2
d233816,0,0.04016064,0.6303299,0,0,0,2,0,0,1
d22828,0,0.092369474,0.6916838,0,0,0,0,0,0,0
d287515,0,0.064257026,0.6314432,0,0,0,0,0,0,0
d403190,0,0.09638554,0.67182255,0,0,0,0,0,0,0
d53684,0,0.04016064,0.659781,0,0,0,0,0,0,0
d334734,0,0.0562249,0.6559913,0,0,0,0,0,0,1
d546929,0,0.07630522,0.66676813,0,0,0,0,0,0,1
d597259,0,0.06827309,0.6747944,0,0,0,0,0,0,1
d127816,0,0.07630522,0.6735345,0,0,0,0,0,0,2
d119081,0,0.044176705,0.71171546,0,0,0,0,0,1,0
d244951,0,0.06827309,0.6673836,0,0,0,0,0,0,1
d69231,1,0.044176705,0.71171546,0,0,0,0,0,0,0
d685317,0,0.060240965,0.6060125,0,0,0,0,0,0,3
d395014,0,0.032128513,0.5697565,0,0,0,0,0,0,1
d709855,0,0.052208837,0.65516037,0,0,0,0,0,0,1
d42472,0,0.0562249,0.6931582,0,0,0,0,0,0,0
d253696,0,0.036144577,0.6649252,0,0,0,0,0,0,0
d244040,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d121613,0,0.092369474,0.7402799,0,0,0,0,0,0,1
d540235,0,0.064257026,0.63649637,0,0,0,0,0,0,1
d423997,0,0.072289154,0.67736536,0,0,2,0,0,0,0
d647688,1,0.060240965,0.6277133,0,0,0,1,0,0,1
d576324,0,0.0562249,0.54593027,0,0,0,0,0,0,1
d44065,0,0.032128513,0.5697565,0,0,0,0,0,0,1
d77496,0,0.024096385,0.5205832,0,0,0,0,0,0,0
d150394,0,0.064257026,0.6726747,0,0,0,0,0,0,0
d506312,0,0.08835341,0.76994747,0,0,0,0,0,0,2
d243595,1,0.052208837,0.703668,0,0,0,0,0,0,0
d106654,1,0.06827309,0.60107076,0,0,0,0,0,0,0
d463878,0,0.0562249,0.5928868,0,0,0,0,0,0,1
d93369,0,0.104417674,0.81129104,0,0,0,1,0,1,1
d7421,1,0.032128513,0.5697565,0,1,0,1,0,0,0
d704952,0,0.04819277,0.70685893,0,0,0,0,0,0,1
d683244,0,0.02811245,0.48287565,0,0,0,0,0,0,1
d363571,0,0.0562249,0.61579317,0,0,0,0,0,0,1
d131118,0,0.12048193,0.7050357,0,0,0,0,0,0,2
d281003,0,0.044176705,0.6017648,0,0,0,0,0,0,0
d209926,0,0.04016064,0.61921376,0,0,0,0,0,0,0
d241037,0,0.036144577,0.60149217,0,0,0,0,0,0,1
d503428,1,0.04016064,0.61921376,0,0,0,0,0,0,0
d347686,0,0.024096385,0.6186087,0,0,0,0,0,1,0
d66990,0,0.04016064,0.60087883,0,0,0,0,0,0,1
d498462,0,0.04819277,0.6553196,0,0,0,0,0,1,0
d320303,0,0.06827309,0.6355263,0,0,0,0,0,0,1
d376787,0,0.02811245,0.5719898,0,0,0,0,0,0,0
d516544,0,0.024096385,0.53614575,0,0,0,0,0,0,0
d112418,0,0.092369474,0.6581614,0,0,0,0,0,1,0
d679214,0,0.02811245,0.48287565,0,0,0,0,0,0,1
d226162,0,0.064257026,0.71390617,0,0,0,0,0,0,2
d130148,0,0.06827309,0.65516037,0,0,0,0,0,0,2
d300580,0,0.0562249,0.6788977,0,0,0,0,0,1,1
d408724,0,0.06827309,0.7066517,0,0,0,0,0,0,1
d511685,0,0.07630522,0.6914612,0,0,0,0,0,0,1
d46742,0,0.0562249,0.6473454,0,0,0,1,0,0,1
d642459,0,0.04016064,0.58976275,0,0,0,0,0,0,1
d390010,0,0.032128513,0.52242815,0,0,0,0,0,0,1
d225112,0,0.032128513,0.6041161,0,0,0,0,0,0,0
d415544,0,0.036144577,0.58952093,0,0,0,0,0,0,1
d94689,0,0.036144577,0.58952093,0,0,0,0,0,0,0
d385912,0,0.12851405,0.7947213,0,0,0,0,0,0,1
d623250,0,0.0562249,0.6386996,0,0,0,0,0,0,1
d69285,0,0.04016064,0.6303299,0,0,0,0,0,0,0
d494568,0,0.124497995,0.72041076,0,0,0,0,0,0,1
d480521,0,0.012048192,0.5125257,0,0,0,0,0,0,0
d391833,1,0.044176705,0.53641444,0,0,0,0,0,0,0
d434593,0,0.07630522,0.6982276,0,0,0,0,0,1,0
d582820,0,0.064257026,0.6158806,0,0,0,0,0,0,2
d495502,0,0.0562249,0.5230239,0,0,0,0,0,0,0
d245210,0,0.036144577,0.6332087,0,0,0,0,0,0,0
d429572,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d526997,0,0.052208837,0.6217521,0,0,0,0,0,0,1
d149051,1,0.072289154,0.7335901,0,0,0,1,0,0,1
d4134,0,0.06827309,0.7056713,0,0,0,1,0,0,4
d665045,0,0.044176705,0.5913898,0,0,0,0,0,0,1
d53165,0,0.04016064,0.5491955,0,0,0,0,0,0,0
d163206,0,0.02811245,0.48287565,0,0,0,0,0,0,1
d383724,0,0.10843374,0.7455654,0,0,0,0,0,0,2
d397542,0,0.0562249,0.6473454,0,0,0,0,0,0,0
d341084,0,0.04016064,0.659781,0,0,0,0,0,0,0
d321822,0,0.06827309,0.6599729,0,0,0,0,0,0,1
d30925,0,0.17269076,0.08548439,0,0,0,0,0,0,0
d556088,0,0.064257026,0.64427763,0,0,0,0,0,0,1
d188400,1,0.02811245,0.6469561,0,0,0,1,0,0,0
d134746,0,0.12048193,0.68238664,0,0,1,2,0,0,3
d313917,0,0.06827309,0.64033884,0,0,0,0,0,0,0
d633166,0,0.14457831,0.77134806,0,0,0,0,0,0,3
d58691,1,0.052208837,0.6702597,0,0,0,1,0,0,0
d368375,0,0.008032128,0.39795867,0,0,0,0,0,0,0
d279276,0,0.02811245,0.6469561,0,0,0,0,0,0,0
d146393,0,0.084337346,0.69726545,0,0,1,0,0,1,0
d708012,0,0.008032128,0.46667778,0,0,0,0,0,0,0
d34200,0,0.26104417,0.7691001,0,0,0,0,0,10,1
d513363,0,0.08032128,0.7285856,0,0,0,0,0,0,1
d229862,1,0.072289154,0.696107,0,0,0,0,0,0,0
d363568,0,0.044176705,0.6188774,0,0,0,0,0,0,0
d409041,0,0.02008032,0.5414594,0,0,0,0,0,0,1
d385787,0,0.07630522,0.6914612,0,0,0,0,0,1,0
d328872,0,0.012048192,0.45362353,0,0,0,0,0,0,0
d133396,0,0.032128513,0.52242815,0,0,0,0,0,0,0
d67236,0,0.032128513,0.52242815,0,0,0,0,0,0,0
d259566,1,0.04016064,0.5491955,0,0,0,0,0,1,0
d561872,0,0.07630522,0.70938796,0,0,0,0,0,1,1
d488169,0,0.060240965,0.6195225,0,0,0,0,0,0,1
d891,0,0.06827309,0.7607413,0,0,0,0,0,0,1
d572772,0,0.14056225,0.7703257,0,0,0,0,0,0,2
d250375,1,0.032128513,0.46667778,0,0,0,0,0,0,1
d399208,0,0.044176705,0.6292525,0,0,0,0,0,0,0
d508894,0,0.1124498,0.75118655,0,0,0,0,0,0,2
d493930,1,0.02811245,0.60947293,0,0,0,0,0,0,0
d610302,0,0.032128513,0.52242815,0,0,0,0,0,0,1
d226518,0,0.084337346,0.69726545,0,0,0,0,0,0,0
d609185,0,0.060240965,0.67111486,0,0,0,0,0,0,1
d82283,0,0.032128513,0.63847566,0,0,0,0,0,0,0
d161381,0,0.036144577,0.58952093,0,0,0,0,0,0,0
d296411,0,0.04016064,0.5603117,0,0,0,0,0,0,1
d416041,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d110554,0,0.032128513,0.4407402,0,0,0,0,0,0,1
d606965,0,0.084337346,0.75296825,0,0,0,0,0,0,1
d535841,0,0.052208837,0.67941415,0,0,0,0,0,0,1
d410381,0,0.036144577,0.5578044,0,0,0,0,0,0,0
d649052,0,0.11646587,0.74243957,0,0,0,0,0,1,1
d324359,0,0.032128513,0.5567877,0,0,0,0,0,0,0
d679991,0,0.08032128,0.7007104,0,0,0,0,0,0,1
d264927,0,0.072289154,0.6693557,0,0,0,0,0,1,0
d399179,0,0.04819277,0.6810893,0,0,0,0,0,0,0
d690338,0,0.032128513,0.50103736,0,0,0,0,0,0,1
d24267,0,0.08032128,0.698437,0,0,0,0,0,0,0
d479158,0,0.060240965,0.67930573,0,0,0,0,0,0,0
d350189,1,0.036144577,0.5578044,0,0,0,0,0,0,0
d327385,1,0.024096385,0.57737726,0,0,0,0,0,0,0
d140724,0,0.02811245,0.49702343,0,0,0,0,0,0,0
d208809,0,0.024096385,0.53614575,0,0,0,0,0,0,0
d452201,0,0.060240965,0.6195225,0,0,0,0,0,0,0
d121310,0,0.0562249,0.72471046,0,0,1,0,0,0,0
d173080,1,0.060240965,0.7227073,0,0,0,0,0,0,0
d235979,0,0.032128513,0.50103736,0,0,0,2,0,0,1
d509488,0,0.124497995,0.7607867,0,0,0,0,0,0,1
d596016,0,0.04016064,0.5308606,0,0,0,1,0,0,1
d708550,1,0.06827309,0.6747944,0,0,0,0,0,0,0
d552294,0,0.060240965,0.5843117,0,0,0,0,0,0,3
d516152,0,0.044176705,0.6188774,0,0,0,0,0,0,0
d419640,0,0.06827309,0.60107076,0,0,0,0,0,0,0
d480362,1,0.032128513,0.5911473,0,0,0,0,0,0,0
d602141,0,0.044176705,0.5913898,0,0,0,1,0,0,1
d190910,0,0.07630522,0.6591067,0,0,0,0,0,0,0
d659677,0,0.072289154,0.6586238,0,1,0,1,0,1,1
d526863,0,0.0562249,0.6788977,0,0,0,0,0,0,1
d129919,0,0.072289154,0.6844393,0,0,0,0,0,0,1
d91441,0,0.0562249,0.62443906,0,0,0,0,0,0,0
d67404,0,0.04819277,0.6553196,0,0,0,0,0,0,1
d224341,0,0.084337346,0.6910404,0,0,0,0,0,2,0
d147220,0,0.044176705,0.6292525,0,0,0,0,0,0,1
d235184,0,0.06827309,0.69442844,0,0,0,0,0,2,1
d472326,0,0.04819277,0.6295499,0,0,0,2,0,0,1
d30598,0,0.08835341,0.7005288,0,0,0,0,0,1,1
d486613,1,0.04016064,0.659781,0,0,0,0,0,0,0
d172557,0,0.02811245,0.5345066,0,0,0,0,0,0,1
d533997,0,0.084337346,0.7034905,0,0,1,0,0,0,1
d172528,0,0.084337346,0.79217845,0,0,0,0,0,1,1
d441191,1,0.036144577,0.51411664,1,0,0,0,0,0,0
d628361,0,0.064257026,0.6598402,0,0,0,0,0,0,1
d427884,0,0.02811245,0.5719898,0,0,1,0,0,0,1
d352617,1,0.036144577,0.58952093,0,0,0,1,0,0,1
d48176,0,0.060240965,0.69281566,0,0,0,0,0,0,0
d471422,0,0.06827309,0.65516037,0,0,0,0,0,0,0
d673191,0,0.09638554,0.6662645,0,0,0,1,0,1,1
d526720,0,0.07630522,0.7161543,0,0,0,0,0,0,1
d498888,0,0.04819277,0.70685893,0,0,0,0,0,0,0
d56203,0,0.06827309,0.69442844,0,0,0,0,0,0,1
d130896,0,0.0562249,0.6473454,0,0,0,0,0,0,1
d263601,0,0.064257026,0.6648934,0,0,0,0,0,0,1
d451325,0,0.072289154,0.6398822,0,0,0,0,0,0,0
d706028,0,0.02008032,0.58727217,0,0,0,0,0,1,0
d96131,0,0.044176705,0.6463651,0,0,0,0,0,0,0
d529502,0,0.07630522,0.70262164,0,0,0,0,0,0,2
d508822,0,0.124497995,0.75248206,0,0,0,0,0,0,2
d152840,0,0.04819277,0.6100967,0,0,0,0,0,0,2
d640629,0,0.064257026,0.61082745,0,0,0,0,0,0,1
d501014,0,0.032128513,0.6041161,0,0,0,0,0,1,0
d569569,0,0.072289154,0.696107,0,0,0,0,0,0,1
d354193,0,0.04016064,0.58976275,0,0,0,0,0,0,2
d46611,1,0.09638554,0.72785056,1,0,1,1,0,0,3
d238705,0,0.12851405,0.791914,0,0,0,0,0,0,1
d547088,0,0.06827309,0.6084815,0,0,0,0,0,0,1
d267126,1,0.04016064,0.6303299,0,0,0,0,0,0,0
d127528,0,0.12851405,0.7303251,0,0,0,0,0,0,2
d341509,0,0.064257026,0.6932904,0,0,0,0,0,0,0
d572957,0,0.1124498,0.7292185,0,0,0,1,0,0,2
d548424,0,0.044176705,0.6463651,0,0,0,0,0,0,1
d489577,0,0.09638554,0.67255783,0,0,0,0,0,0,3
d45700,0,0.032128513,0.6041161,0,1,0,1,0,1,0
d132029,0,0.016064256,0.55224085,0,0,0,0,0,0,0
d600445,0,0.08835341,0.6240009,0,0,0,0,0,0,1
d669220,0,0.052208837,0.5883438,0,0,0,0,0,0,1
d481570,0,0.036144577,0.6332087,0,0,0,0,0,0,0
d490195,0,0.0562249,0.67025185,0,0,0,0,0,1,1
d258375,1,0.0562249,0.72471046,0,0,0,0,0,0,0
d683100,1,0.04016064,0.51974446,0,0,0,0,0,0,1
d145411,0,0.0562249,0.67025185,0,0,0,0,0,0,1
d373273,0,0.0562249,0.7018041,0,0,0,0,0,0,1
d484126,0,0.04016064,0.6303299,0,0,0,0,0,0,0
d274917,1,0.032128513,0.5911473,0,0,0,0,0,0,0
d205881,0,0.04819277,0.6810893,0,0,0,0,0,0,1
d289814,0,0.044176705,0.6463651,0,0,0,0,0,0,0
d309351,0,0.06827309,0.62811553,0,0,0,0,0,0,1
d455158,0,0.13654618,0.81216997,0,0,0,0,0,1,1
d297379,0,0.052208837,0.6217521,0,0,1,1,0,0,0
d161686,1,0.032128513,0.52242815,0,0,0,0,0,1,0
d145886,1,0.092369474,0.76131475,0,0,0,0,0,1,1
d244934,0,0.044176705,0.58101475,0,0,0,0,0,0,0
d362914,0,0.052208837,0.6217521,0,0,1,0,0,0,0
d387820,0,0.044176705,0.6188774,0,0,0,1,0,0,1
d290439,0,0.10040161,0.70591193,0,0,0,0,0,0,0
d679637,0,0.07630522,0.6982276,0,0,0,0,0,0,1
d308489,0,0.02811245,0.5719898,0,0,0,0,0,0,1
d569758,0,0.08032128,0.64268667,0,0,0,1,0,0,1
d386729,0,0.08032128,0.694226,0,0,0,0,0,0,1
d602614,0,0.044176705,0.5260394,0,0,0,0,0,0,1
d59475,1,0.064257026,0.76291895,0,0,0,0,0,0,0
d703177,0,0.09638554,0.6865481,0,0,0,0,0,2,0
d290944,0,0.032128513,0.5567877,0,0,0,0,0,0,0
d140708,0,0.064257026,0.680456,0,0,0,0,0,1,1
d125933,0,0.084337346,0.71375805,0,0,0,0,0,0,1
d422367,0,0.036144577,0.5697756,0,0,0,0,0,0,0
d113553,0,0.06827309,0.7214732,0,0,0,0,0,0,0
d268201,0,0.060240965,0.7010065,0,0,0,0,0,0,1
d43084,0,0.06827309,0.6000904,0,0,0,0,0,1,0
d711,1,0.012048192,0.31358704,0,0,0,0,0,0,0
d386046,0,0.064257026,0.63922447,0,0,0,0,0,0,0
d606164,0,0.032128513,0.52242815,0,0,0,0,0,0,1
d95551,1,0.0562249,0.6473454,0,0,0,0,0,2,0
d701995,0,0.07630522,0.6691404,0,0,0,0,0,0,0
d366385,0,0.024096385,0.53614575,0,0,0,1,0,0,0
d94578,0,0.016064256,0.5007015,0,0,0,0,0,0,0
d324666,0,0.052208837,0.5883438,0,0,0,1,0,0,0
d108483,0,0.032128513,0.5094593,0,0,0,0,0,0,0
d646519,0,0.044176705,0.6188774,0,0,0,0,0,0,1
d433926,0,0.0562249,0.7018041,0,0,0,0,0,0,1
d245961,0,0.036144577,0.60149217,0,0,0,0,0,0,0
d385484,0,0.04016064,0.61921376,0,0,0,0,0,0,0
d693163,0,0.052208837,0.6611053,0,0,0,0,0,0,2
d199796,0,0.0562249,0.7018041,0,0,0,0,0,0,1
d516787,0,0.072289154,0.72651625,0,0,0,0,0,0,2
d611881,0,0.09638554,0.73701805,0,0,0,0,0,0,1
d225207,1,0.032128513,0.6041161,0,0,0,1,0,0,0
d6498,0,0.11646587,0.69183815,0,0,0,0,0,1,1
d573388,0,0.072289154,0.6890331,0,0,0,0,0,0,1
d604595,0,0.064257026,0.6158806,0,0,0,0,0,0,2
d99548,0,0.04819277,0.6358664,0,0,0,0,0,0,0
d233011,0,0.072289154,0.6469561,0,1,1,1,0,2,0
d449804,0,0.052208837,0.5883438,0,0,0,0,0,0,0
d360892,1,0.044176705,0.6567401,0,0,0,0,0,1,0
d631441,0,0.044176705,0.6188774,0,0,0,0,0,0,1
d439936,0,0.04016064,0.659781,0,0,0,0,0,0,0
d40846,0,0.04819277,0.6810893,0,0,0,0,0,0,0
d253383,0,0.04016064,0.6303299,0,0,0,0,0,0,1
d129785,0,0.06827309,0.6673836,0,0,0,0,0,0,1
d374363,0,0.060240965,0.6494141,0,0,0,0,0,0,1
d101825,0,0.092369474,0.77082175,0,0,0,0,0,0,2
d53126,0,0.060240965,0.69281566,0,0,0,0,0,0,1
d367005,0,0.044176705,0.6567401,0,0,0,1,0,0,1
d391563,0,0.072289154,0.696107,0,0,0,0,0,0,1
d695806,0,0.07630522,0.67792857,0,0,0,0,0,0,2
d541311,1,0.060240965,0.65760493,0,0,0,0,0,0,1
d247062,0,0.02811245,0.60947293,0,0,0,0,0,0,0
d422954,1,0.04819277,0.6810893,0,0,1,0,0,1,0
d112686,0,0.02008032,0.49564666,0,0,0,0,0,0,0
d498671,0,0.060240965,0.64122325,0,0,0,0,0,2,0
d34044,0,0.044176705,0.68422776,0,0,0,0,0,0,1
d102614,0,0.052208837,0.7279218,0,0,0,0,0,0,0
d131613,0,0.07630522,0.6846949,0,0,0,0,0,0,1
d215809,0,0.016064256,0.55224085,0,0,0,0,0,0,0
d174213,0,0.092369474,0.70771724,0,0,0,0,0,1,1
d285985,0,0.04819277,0.70685893,0,0,0,0,0,0,0
d147852,1,0.04819277,0.547544,0,0,0,0,0,1,0
d314809,0,0.052208837,0.703668,0,0,0,0,0,0,0
d353598,0,0.060240965,0.67111486,0,0,0,0,0,0,2
d265531,0,0.032128513,0.6041161,0,0,0,0,0,0,0
d241043,0,0.0562249,0.6559913,0,0,0,0,0,0,1
d631965,0,0.064257026,0.6932904,0,0,0,0,0,1,1
d508057,1,0.06827309,0.71406245,0,0,0,1,0,0,1
d37789,1,0.104417674,0.7270093,0,1,0,1,0,3,1
d388807,0,0.08835341,0.6461765,0,0,0,0,0,0,0
d397158,0,0.06827309,0.7607413,0,0,0,0,0,0,1
d704629,0,0.044176705,0.51930183,0,0,0,0,0,0,0
d598196,0,0.044176705,0.6463651,0,0,0,0,0,0,1
d95995,0,0.052208837,0.6066527,0,0,0,0,0,0,1
d369491,0,0.084337346,0.6477877,0,0,0,0,0,1,0
d305708,0,0.04819277,0.6295499,0,0,0,0,0,0,1
d223643,0,0.052208837,0.6309065,0,0,0,0,0,0,1
d292186,0,0.02811245,0.5719898,0,0,0,0,0,0,0
d257866,1,0.02008032,0.43254215,0,0,0,0,0,0,0
d476486,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d525041,0,0.064257026,0.71390617,0,0,0,0,0,0,1
d438595,0,0.008032128,0.39795867,0,0,0,0,0,0,0
d265204,0,0.044176705,0.68422776,0,0,0,0,0,0,0
d625798,0,0.044176705,0.55352706,0,0,0,0,0,0,1
